客家语,中文名,客家语
客家语,外文名,Hakka Chinese
客家语,别名,涯话、新民话、土广东话等
客家语,简称,客语
客家语,语言归类,汉藏语系-汉语族
客家语,语言代表,梅县话、四县腔（台湾）
客家语,强势口音,惠阳话
客家语,分布地区,广东珠江口东岸及粤东、粤北、福建西部、江西南部、台湾、广西等[19]
客家语,官方语言,中国台湾（法定公事语言）[23]
客家语,管理机构,台湾客家委员会
客家语,文化载体,广东汉剧、汉乐、客家童谣、客家山歌、客语流行音乐、赣南采茶戏、花朝戏等[24]
客家语,代表人物,朱德、叶剑英、黄遵宪、丘逢甲、叶挺、洪秀全等
客家语,语言考试,客语能力认证[25]
客家语,国际语言代码,ISO 639-3 hak
客家语,法定语言,苏里南共和国[12]
客家语,使用人口,6500万人(2010年)[22]
客家语,代表歌手,陈善宝、罗伟力、何煜森等[222][224]
系统开发,概要,"系统开发（system development）是2016年公布的管理科学技术名词。
"
系统开发,中文名,系统开发
系统开发,外文名,system development
系统开发,所属学科,管理科学技术
系统开发,公布时间,2016年
系统设计,概要,"系统设计是根据系统分析的结果，运用系统科学的思想和方法，设计出能最大限度满足所要求的目标 (或目的) 的新系统的过程。系统设计内容，包括确定系统功能、设计方针和方法，产生理想系统并作出草案，通过收集信息对草案作出修正产生可选设计方案，将系统分解为若干子系统，进行子系统和总系统的详细设计并进行评价，对系统方案进行论证并作出性能效果预测。
"
系统设计,中文名,系统设计
系统设计,外文名,System design
系统设计,设计方法,归纳法、演绎法
系统设计,目的,设计出满足要求的新系统的过程
系统设计,设计原则,可扩展性、易用、阶段开发原则
系统设计,设计要素,功能、输入、输出、层次等
黄金分析师,概要,"黄金投资分析师共设三个职级：助理黄金投资分析师（国家职业资格三级）、中级黄金投资分析师（国家职业资格二级）和高级黄金投资分析师（国家职业资格一级）.国家黄金分析师考试报名培训中心负责报考事宜。
"
黄金分析师,中文名,黄金分析师
黄金分析师,外文名,Gold analyst
性能,概要,
吴语,概要,"吴语，又称江东话、江南话、江浙话、吴越语。周朝至今有三千多年悠久历史，底蕴深厚。在中国分布于今浙江、江苏南部、上海、安徽南部、江西东北部、福建西北一角（浦城），使用人口九千多万。吴语是汉藏语系汉语语族的一支语言，是汉语七大方言集合之一。
吴语语音与古汉语标准韵书《切韵》《广韵》等有着良好的对应关系。声母方面，吴语继承唐宋三十六字母框架体系，以保留全部浊音为最主要特征，声母分为全清、次清、全浊、次浊四类，部分地区保留尖团音分化。声调方面，吴语具有仄音之一的入声韵，继承中古汉语整齐四声八调，平上去入四声因声母清浊对立而各分阴阳。[3-5] 
吴语有数万个特有词汇和诸多特征本字，是江南人思维方式、生活情调、文化涵养、社会生产、风俗民情、语言习惯的生动体现。吴语保留较多古汉语用词用语，文化价值高。吴语语法结构和普通话差别大。
吴语分为太湖、台州、金衢、上丽、瓯江、宣州六片语片，太湖片为最大语片。
吴语扎根于吴、越故地，与吴越文化血脉相连，人文历史源远流长。“讲诵多吴语，勾提学佐书”，“诗成作吴咏，及此醉初醒”，吴语为江南本土古老语言，见证诗画江南语言文化。吴语是吴越人的母语，是吴越人“乡音无改鬓毛衰”的文化属性和乡情沉淀。吴语区历史上长期是中国经济文化核心地区，今一百余城构成以上海为首的吴语城市群、江南文化圈、上海都市圈。吴语还是吴歌、越剧、评弹等传统曲艺的载体。吴语也为历代文人所吟咏，“醉里吴音相媚好”。
"
吴语,中文名,吴语
吴语,外文名,Wu Chinese
吴语,语言别名,吴越语、江东话、江南话、江浙话
吴语,使用地区,江东/吴越/吴地越地/东吴/吴语区
吴语,主要分布,今浙江/上海/苏南/皖南/赣东北
吴语,语片划分,太湖/台州/金衢/上丽/瓯江/宣州
吴语,文化属性,华夏文明、江南文化、传统汉语
吴语,地域文化,吴越文化/吴文化和越文化
吴语,使用人口,九千多万人
吴语,主要特征,全浊音（吴语标志，低沉雄浑）
吴语,声母,全清、次清、全浊、次浊四类
吴语,声调,有入声，平上去入四声，因清浊而各分阴阳
吴语,字词,吴语特征本字、特征词汇
吴语,相关诗词,讲诵多吴语；贺公雅吴语等
信息社会,概要,"信息社会也称信息化社会，是脱离工业化社会以后，信息将起主要作用的社会。所谓信息社会，是以电子信息技术为基础，以信息资源为基本发展资源，以信息服务性产业为基本社会产业，以数字化和网络化为基本社会交往方式的新型社会。
“信息化”的概念在上世纪60年代初提出。一般认为，信息化是指信息技术和信息产业在经济和社会发展中的作用日益加强，并发挥主导作用的动态发展过程。它以信息产业在国民经济中的比重、信息技术在传统产业中的应用程度和信息基础设施建设水平为主要标志。
从内容上看，信息化可分为信息的生产、应用和保障三大方面。信息生产，即信息产业化，要求发展一系列信息技术及产业，涉及信息和数据的采集、处理、存储技术，包括通信设备、计算机、软件和消费类电子产品制造等领域。信息应用，即产业和社会领域的信息化，主要表现在利用信息技术改造和提升农业、制造业、服务业等传统产业，大大提高各种物质和能量资源的利用效率，促使产业结构的调整、转换和升级，促进人类生活方式、社会体系和社会文化发生深刻变革。信息保障，指保障信息传输的基础设施和安全机制，使人类能够可持续地提升获取信息的能力，包括基础设施建设、信息安全保障机制、信息科技创新体系、信息传播途径和信息能力教育等。
"
信息社会,中文名,信息社会
信息社会,别名,信息化社会
信息社会,提出时间,上世纪60年代
信息社会,内容,信息技术和信息产业作用增强
信息社会,标志,信息产业在国民经济中的比重等
信息社会,作用,在国民经济中占据主导地位
数学模型,概要,"数学模型是运用数理逻辑方法和数学语言建构的科学或工程模型。[1-2] 
数学模型的历史可以追溯到人类开始使用数字的时代。随着人类使用数字，就不断地建立各种数学模型，以解决各种各样的实际问题。对于广大的科学技术工作者对大学生的综合素质测评,对教师的工作业绩的评定以及诸如访友，采购等日常活动，都可以建立一个数学模型，确立一个最佳方案。建立数学模型是沟通摆在面前的实际问题与数学工具之间联系的一座必不可少的桥梁。
"
数学模型,中文名,数学模型
数学模型,外文名,Mathematical Model
数学模型,建模要求,真实完整、简明实用、适应变化
数学模型,模型应用,取决于问题的性质和建模的目的
个体思维,概要,"个体思维是个体独自进行的思维活动。在现代科学中，一种新的基于个体的思维方式受到越来越多的科学家的关注。与自上而下的分析范式以及强调中心因素主导作用的中心控制范式不同，基于个体的思维范式主要采取的是自下而上的综合策略：即从个体出发，重点模拟简单的单位，而不是复杂的单位；主要运用局部控制，而不是全局控制；让行为从底层突现出来，而不是自上而下地做出规定。基于个体的思维范式已经成为现代科学，特别是复杂性科学探索的一种新思维。
"
个体思维,中文名,个体思维
个体思维,外文名,Individual thinking
个体思维,定义,个体独自进行的思维活动
个体思维,所属类别,思维科学基础科学
个体思维,控制方式,局部控制
个体思维,相对思维,集体思维
个体思维,特性,社会性等
基础学科,概要,"基础学科（Basic Sciences） ，学科分类术语，在学术文献中的解释：
1、美国国家科学基金会（NSF）在财源调查时对基础学科的定义是：基础学科的研究目的是获取被研究主体全面的知识和理解而不是去研究该主体的实际应用；
2、所谓基础学科，是指研究社会基本发展规律，提供人类生存与发展基本知识的学科，一般多为传统学科，如数学、物理、化学、哲学、社会科学、历史、文学等。基础学科，特别是其中的人文学科，很难具备直接创造经济效益的条件；
3、以前的基础学科主要是指素描、色彩、泥塑等，而艺术空间的拓展给当代学院教学带来很多变化，影像、自由绘画、综合材料等等也正在作为基础学科引入，逐渐打破各种固有思想的制约。
4、在我国的教育体制中，基础学科为语文、数学和英语。
"
基础学科,中文名,基础学科
基础学科,外文名,Basic Sciences
基础学科,属性,学科分类术语
基础学科,范围,全球
基础学科,特征,传统学科、学术学科、研究型学科
基础学科,对应,应用学科、应用型学科
基础科学研究,概要,"基础研究，意思是指为了获得关于现象和可观察事实的基本原理的新知识（揭示客观事物的本质、运动规律，获得新发现、新学说）而进行的实验性或理论性研究，它不以任何专门或特定的应用或使用为目的。其成果以科学论文和科学著作为主要形式。用来反映知识的原始创新能力。
加强基础研究是提高我国原始性创新能力、积累智力资本的重要途径，是跻身世界科技强国的必要条件，是建设创新型国家的根本动力和源泉。完善学科布局，培育和支持新兴交叉学科，在若干科学前沿领域实现重点突破，解决一批国家经济社会发展中的关键科学问题；建设一支高水平的基础研究队伍，为建设创新型国家和2020年跻身世界科学强国奠定坚实的基础。
"
基础科学研究,中文名,基础科学研究
基础科学研究,基本情况,是指认识自然现象、揭示自然规律
基础科学研究,挑战机遇,21世纪以来，知识经济迅猛发展
基础科学研究,简介,科学家自主创新的自由探索
系统工程,概要,"系统工程是为了最好地实现系统的目的，对系统的组成要素、组织结构、信息流、控制机构等进行分析研究的科学方法。它运用各种组织管理技术，使系统的整体与局部之间的关系协调和相互配合，实现总体的最优运行。系统工程不同于一般的传统工程学，它所研究的对象不限于特定的工程物质对象，而是任何一种系统。它是在现代科学技术基础之上发展起来的一门跨学科的边缘学科。
"
系统工程,中文名,系统工程
系统工程,外文名,Systems Engineering
系统工程,定名时间,1957年前后
输入单元,概要,"输入单元（input unit）是1998年公布的电气工程名词。
"
输入单元,中文名,输入单元
输入单元,外文名,input unit
输入单元,所属学科,电气工程
输入单元,公布时间,1998年
信息技术,概要,"信息技术（Information Technology，缩写IT），是主要用于管理和处理信息所采用的各种技术的总称。它主要是应用计算机科学和通信技术来设计、开发、安装和实施信息系统及应用软件。它也常被称为信息和通信技术（Information and Communications Technology, ICT）。主要包括传感技术、计算机与智能技术、通信技术和控制技术。
"
信息技术,中文名,信息技术
信息技术,外文名,Information Technology
信息技术,简称,IT
信息技术,功能,管理和处理信息
IBM PC/XT,概要,"IBM PC/XT是一款台式机，使用Intel的8088芯片，硬盘为10MB。
"
IBM PC/XT,外文名,IBM PC/XT
IBM PC/XT,硬盘为,10MB
IBM PC/XT,简称为,IBM XT，PC XT
IBM PC/XT,发布时间,1983年3月8日
算术逻辑单元,概要,"算术逻辑单元(arithmetic and logic unit) 是能实现多组算术运算和逻辑运算的组合逻辑电路，简称ALU。
"
算术逻辑单元,中文名,算术逻辑单元
算术逻辑单元,外文名,ALU
算术逻辑单元,类别,CPU的执行单元
算术逻辑单元,组成,And Gate Or Gate
算术逻辑单元,作用,整数运算
算术逻辑单元,应用,电脑芯片
软件生存周期,概要,"软件生存周期(SDLC，软件生命周期)是软件的产生直到报废的生命周期，周期内有问题定义、可行性分析、总体描述、系统设计、编码、调试和测试、验收与运行、维护升级到废弃等阶段，这种按时间分程的思想方法是软件工程中的一种思想原则，即按部就班、逐步推进，每个阶段都要有定义、工作、审查、形成文档以供交流或备查，以提高软件的质量。但随着新的面向对象的设计方法和技术的成熟，软件生命周期设计方法的指导意义正在逐步减少。
"
软件生存周期,中文名,软件生存周期
软件生存周期,外文名,Systems Development Life Cycle
软件生存周期,别名,软件生命周期或系统开发生命周期
软件生存周期,思想方法,软件工程中的一种思想原则
软件生存周期,用途,确定软件的开发目标及其可行性
软件生存周期,概念,软件的产生直到报废的生命周期
硬件系统,概要,"硬件系统是指构成计算机的物理设备，即由机械、光、电、磁器件构成的具有计算、控制、存储、输入和输出功能的实体部件。如CPU、存储器、软盘驱动器、硬盘驱动器、光盘驱动器、主机板、各种卡及整机中的主机、显示器、打印机、绘图仪、调制解调器等等，整机硬件也称“硬设备”。 随着电子系统的复杂化，系统设计已经成为一门重要的学科，传统的反复试验法已经越来越不适应时代的发展。发展迅速的软硬件协同设计技术越来越受到人们的重视。它是在系统目标要求的指导下，通过综合分析系统软硬件功能及现有资源，最大限度地挖掘系统软硬件之间的并发性，协调设计软硬件体系结构，以使系统工作在最佳工作状态。
"
硬件系统,中文名,硬件系统
硬件系统,含义,构成计算机的物理设备
硬件系统,类型,实体部件
硬件系统,举例,CPU、存储器、软盘驱动器
Apple Lisa,概要,"Apple Lisa是苹果公司发布的世界首台图形界面计算机，以乔布斯长女名字命名。Lisa既可看作是乔布斯长女丽萨的名字。
官方说法为“局部集成软件架构”（Local Integrated Software Architecture）的英文缩写。但乔布斯坦然地说：“这很明显是以我女儿的名字命名的。”
"
Apple Lisa,中文名,丽萨电脑
Apple Lisa,外文名,Apple Lisa
Apple Lisa,设计公司,苹果电脑公司（今苹果公司）
Apple Lisa,CPU,5 MHz 摩托罗拉 68000
Apple Lisa,推出日期,1983年1月19日
Apple Lisa,停产日期,1986年8月
Apple Lisa,单价,"9,995美元 (1983)"
apple II,概要,"Apple II是基于斯蒂夫·沃兹尼亚克于1977年的设计，[1-2] 在Apple I的基础上进行了一些补充和改进。首先是设计了一个塑料箱-当时的机箱几乎都是木制或者铁制-这是米黄色。第二是有能力显示彩色图形-当时很难做到。Apple II还包括一个较大的光盘，更可扩展内存（ 4000开始）和8个扩展插槽。它整数基本硬编码的光盘，更方便编程，还可以使用两个游戏手柄和演示盒。 1978年年初，苹果公司还发布了一个磁盘驱动器的机器，也很便宜。Apple II一直被苹果生产，直至1980年。
"
apple II,中文名,第二代苹果电脑
apple II,外文名,Apple II
apple II,基于,1977年斯蒂夫·沃兹尼亚克设计[1]
apple II,中央处理器,MOStek 6502
apple II,CPU速度,1MHz
IBM PC,概要,"IBM PC是IBM个人电脑的缩写，它是IBM PC兼容机硬件平台的原型和前身，其模型号码为5150。1981年8月12日它被引入。它是IBM佛罗里达州博喀拉藤（Boca Raton）的一组工程师和设计师在唐·埃斯特利奇（Don Estridge）的领导下设计的。
“微型”和“家用电脑”,在1981年个人""计算机""已经在使用之前。它是用于描述早在1972年施乐帕洛阿尔托研究中心的女低音。然而,因为成功的IBM的个人电脑,电脑就意味着更明确的微型计算机兼容IBM的PC机系列产品。
"
IBM PC,外文名,IBM PC
IBM PC,特点,磁盘或磁带系统
IBM PC,搭载CPU,Intel 8088
IBM PC,发售时间,1981年8月
群体思维,概要,"群体思维(group thinking)是指高内聚力的群体认为他们的决策一定没有错误，为了维持群体表面上的一致，所有成员都必须坚定不移地支持群体的决定，与此不一致的信息则被忽视，即群体决策时的倾向性思维方式。
"
群体思维,中文名,群体思维
群体思维,外文名,group thinking
群体思维,应用学科,心理学
群体思维,应用范围,社会心理学
Altair 8800,概要,"Altair 8800是第一台微型计算机，是由美国计算机爱好者爱德华·罗伯茨（E.Roberts）发明。
"
Altair 8800,中文名,Altair 8800
Altair 8800,发明者,爱德华·罗伯茨
Altair 8800,定义,第一台微型计算机“牛郎星”
Altair 8800,意义,对后来微型计算机发展有指导意义
EDVAC,概要,"离散变量自动电子计算机（英语：Electronic Discrete Variable Automatic Computer，EDVAC）是一台美国早期电子计算机。与它的前任ENIAC不同，EDVAC采用二进制，而且是一台冯·诺伊曼结构的计算机。
"
EDVAC,中文名,离散变量自动电子计算机
EDVAC,外文名,Electronic Discrete Variable Automatic Computer，EDVAC
EDVAC,提出者,冯·诺依曼
ENIAC,概要,"ENIAC，全称为Electronic Numerical Integrator And Computer，即电子数字积分计算机。ENIAC是继ABC（阿塔纳索夫-贝瑞计算机）之后的第二台电子计算机和第一台通用计算机。
它是完全的电子计算机，能够重新编程，解决各种计算问题。它于1946年2月14日在美国宣告诞生。 承担开发任务的人员由科学家约翰·冯·诺依曼和“莫尔小组”的工程师埃克特、莫克利、戈尔斯坦以及华人科学家朱传榘组成。总工程师埃克特在当时年仅25岁。
"
ENIAC,中文名,埃尼阿克
ENIAC,外文名,ENIAC
ENIAC,发明者,莫尔小组
ENIAC,诞生地,美国
ENIAC,重量,31吨
ENIAC,意义,第一台数字式的电子多用途计算机
ENIAC,编程语言,机器语言、汇编语言
ENIAC,使用元件,电子管计算机
让·皮亚杰,概要,"让·皮亚杰（Jean Piaget，1896年8月9日—1980年9月16日），男，瑞士人，近代最有名的儿童心理学家。他的认知发展理论成为了这个学科的典范，一生留给后人60多本专著、500多篇论文，他曾到过许多国家讲学，获得几十个名誉博士、荣誉教授和荣誉科学院士的称号。
皮亚杰对心理学最重要的贡献，是他把弗洛伊德的那种随意、缺乏系统性的临床观察，变为更为科学化和系统化，使日后临床心理学上有长足的发展。
"
让·皮亚杰,中文名,让·皮亚杰
让·皮亚杰,外文名,Jean Piaget
让·皮亚杰,国籍,瑞士
让·皮亚杰,出生日期,1896年8月9日
让·皮亚杰,逝世日期,1980年9月16日
让·皮亚杰,毕业院校,纳沙特尔大学
让·皮亚杰,主要成就,创立发生认识论，创立日内瓦学派
让·皮亚杰,出生地,瑞士纳沙特尔
让·皮亚杰,代表作品,《发生认识论导论》，《生物学与认知》
让·皮亚杰,性别,男
让·皮亚杰,学历,博士
外存储器,概要,"外储存器是指除计算机内存及CPU缓存以外的储存器，此类储存器一般断电后仍然能保存数据。常见的外存储器有硬盘、软盘、光盘、U盘等。
"
外存储器,中文名,外存储器
外存储器,常见类型,硬盘、软盘、光盘、U盘
磁鼓,概要,"磁鼓是利用铝鼓筒表面涂覆的磁性材料来存储数据的。1953年，第一台磁鼓应用于IBM701，它是作为内存储器使用的。鼓筒旋转速度很高，因此存取速度快。它采用饱和磁记录，从固定式磁头发展到浮动式磁头，从采用磁胶发展到采用电镀的连续磁介质。
"
磁鼓,中文名,磁鼓
磁鼓,外文名,Drum
磁鼓,出现时间,1953年
磁鼓,应用于,IBM701
磁鼓,特点,存取速度快、利用率不高
磁鼓,应用学科,计算机科学、农业工程、电子科学
超大规模集成电路,概要,"超大规模集成电路（Very Large Scale Integration Circuit，VLSI）是一种将大量晶体管组合到单一芯片的集成电路，其集成度大于大规模集成电路。集成的晶体管数在不同的标准中有所不同。从1970年代开始，随着复杂的半导体以及通信技术的发展，集成电路的研究、发展也逐步展开。计算机里的控制核心微处理器就是超大规模集成电路的最典型实例，超大规模集成电路设计（VLSI design），尤其是数字集成电路，通常采用电子设计自动化的方式进行，已经成为计算机工程的重要分支之一。
"
超大规模集成电路,中文名,超大规模集成电路
超大规模集成电路,外文名,Very Large Scale Integration Circuit
超大规模集成电路,英文,VLSI
超大规模集成电路,分类,计算机工程
程控,概要,"程序控制的简称，利用单片机、PLC，或其他嵌入式系统，用电子计算机按照预先编制好的程序实现的自动控制。
"
程控,中文名,程控
程控,外文名,programme control
程控,拼音,chéng kòng
程控,解释,程序控制的简称
半导体芯片,概要,"半导体芯片：在半导体片材上进行浸蚀，布线，制成的能实现某种功能的半导体器件。不只是硅芯片，常见的还包括砷化镓（砷化镓有毒，所以一些劣质电路板不要好奇分解它），锗等半导体材料。半导体也像汽车有潮流。二十世纪七十年代，因特尔等美国企业在动态随机存取内存(D-RAM)市场占上风。但由于大型计算机的出现，需要高性能D-RAM的二十世纪八十年代，日本企业名列前茅。
"
半导体芯片,中文名,半导体芯片
半导体芯片,发明,二十世纪
半导体芯片,特点,开创了信息时代的先河
半导体芯片,性质,半导体芯片
现代英语,概要,"现代英语(Modern English)指的是大约从1500年的英语。现代英语一般以1700年为界分为早期现代英语和后期现代英语。到1700年英语的标准化和规范化过程已经完成，这以后英语语音和语法都无大变化，只有词汇在不断扩大和丰富。
如果说，阅读中古以前的英语仿佛是阅读一种外语，那么16世纪以后的英语与当代英语的差别就不那么明显了。
"
现代英语,中文名,现代英语
现代英语,外文名,Modern English
现代英语,兴起时间,约公元1500年
现代英语,词源,法语、希腊语、拉丁语、古英语等
印刷机,概要,"印刷机(The printer)是印刷文字和图像的机器。现代印刷机一般由装版、涂墨、压印、输纸（包括折叠）等机构组成。它的工作原理是：先将要印刷的文字和图像制成印版，装在印刷机上，然后由人工或印刷机把墨涂敷于印版上有文字和图像的地方，再直接或间接地转印到纸或其他承印物（如纺织品、金属板、塑胶、皮革、木板、玻璃和陶瓷）上，从而复制出与印版相同的印刷品。印刷机的发明和发展，对于人类文明和文化的传播具有重要作用。
"
印刷机,中文名,印刷机
印刷机,外文名,The printer
印刷机,属性,印刷文字和图像的机器
印刷机,作用,有利于人类文明和文化的传播
印刷机,起源,1439年，德国
印刷机,分类,丝网印刷机与平网印刷机
印刷机,特点,生产率高
网络,概要,"网络是由若干节点和连接这些节点的链路构成，表示诸多对象及其相互联系。
在1999年之前，人们一般认为网络的结构都是随机的。但随着Barabasi和Watts在1999年分别发现了网络的无标度和小世界特性并分别在世界著名的《科学》和《自然》杂志上发表了他们的发现之后，人们才认识到网络的复杂性。
网络会借助文字阅读、图片查看、影音播放、下载传输、游戏、聊天等软件工具从文字、图片、声音、视频等方面给人们带来极其丰富的生活和美好的享受。
"
网络,中文名,网络，局域网、互联网
网络,外文名,Network
网络,定义,由节点和连线构成
网络,特点,多点性、连结性、交互性.快速性
网络,拉丁语,retiacula
网络,俄语,сеть
网络,韩语,네트워크
网络,日语,ネットワーク
网络,中文拼音,Wǎngluò
网络,法语,Réseau
CD-ROM,概要,"CD-ROM（Compact Disc Read-Only Memory）即只读光盘，是一种在电脑上使用的光碟。这种光碟只能写入数据一次，信息将永久保存在光碟上，使用时通过光碟驱动器读出信息。CD的格式最初是为音乐的存储和回放设计的，1985年，由SONY和飞利浦制定的黄皮书标准使得这种格式能够适应各种二进制数据。有些CD-ROM既存储音乐，又存储计算机数据，这种CD-ROM的音乐能够被CD播放器播放，计算机数据只能被计算机处理。
"
CD-ROM,中文名,紧凑型光盘只读储存器
CD-ROM,外文名,Compact Disc Read-Only Memory
CD-ROM,开发商,飞利浦/SONY
CD-ROM,发行公司,飞利浦/SONY
CD-ROM,发行日期,1985年
威廉·卡克斯顿,概要,"William Caxton（威廉·卡克斯顿；1422～1491）英国第一个印刷商，在莎士比亚之前对英语影响最大的人。到1491年去世时，他出版了约100本书，其中有24本是他自己的译作。他印刷的书中其中也包括《坎特伯雷故事集》、《特洛伊勒斯与克里希达》、《罗宾汉故事小唱》和马洛礼的《亚瑟王之死》。
"
威廉·卡克斯顿,中文名,威廉·卡克斯顿
威廉·卡克斯顿,外文名,William Caxton
威廉·卡克斯顿,出生日期,1422年
威廉·卡克斯顿,逝世日期,1491年
威廉·卡克斯顿,代表作品,《亚瑟王之死》
ingvaeonic,概要,"ingvaeonic，英语单词，主要用作为名词，用作名词译为“ 英维奥尼克”。
"
ingvaeonic,外文名,ingvaeonic
ingvaeonic,英式读音,"[,iŋvi:'ɔnik]"
ingvaeonic,美式读音,"[,iŋvi:'ɔnik]"
ingvaeonic,词性,名词
中古英语,概要,"中古英语(Middle English)是指1150年到1500年间所使用的英语。这个时期的英语和古英语相比，在读音和拼写，词汇和语法方面都产生了较大的变化。一大部分古英语词汇被淘汰，转而吸收了很多法语和拉丁语的词汇。
"
中古英语,中文名,中古英语
中古英语,外文名,Middle English
中古英语,年代,1150年到1500年间
中古英语,来源,法语和拉丁语
盎格鲁-撒克逊人,概要,"盎格鲁-撒克逊（Anglo-Saxon）人通常是指公元五世纪初到1066年诺曼征服之间生活在大不列颠岛东部和南部地区的文化习俗上相近的一些民族，属于日耳曼人的一支。
他们使用日耳曼方言，被历史学家比德认为是三个强大的西欧民族－源自日德兰半岛的盎格鲁人（Angles）和朱特人（Jutes）以及来自下萨克森州的撒克逊人（Saxons）的后裔。盎格鲁人有可能来自Angeln，比德描述他们的整个国家都来到了大不列颠岛，留下他们空空的古老大地。
地名显示出一些其他的西欧民族曾经来到：弗里斯兰人（Frisians）在 弗兰斯汉（Fresham）、弗瑞斯顿（Freston）和弗理斯顿（Friston）；佛兰芒人（Flemings）在佛兰普顿（Flemptom）和佛林比（Flimby）；士瓦本人（Swabians）在士瓦弗汉（Swaffham）；或许法兰克人（Franks）在法兰克顿（Frankton）和法兰克雷（Frankley）。
可能在麦西亚国王奥发（755年-759年在位），或是阿尔弗雷德大帝（871年-886年在位）与他的继承者之下，盎格鲁-撒克逊的数个王国陆续建立。在埃塞尔斯坦（924年-937年在位）统治下，盎格鲁-撒克逊王国形成英格兰。
"
盎格鲁-撒克逊人,中文名,盎格鲁-撒克逊人
盎格鲁-撒克逊人,外文名,Anglo-Saxon
盎格鲁-撒克逊人,地点,大不列颠岛东部和南部地区
盎格鲁-撒克逊人,发生时间 ,公元五世纪初到1066年
古英语,概要,"古英语（Old English）又称盎格鲁-撒克逊语（Anglo-Saxon），是指从450年到1150年间盎格鲁-撒克逊国家所使用的语言。语法与中古德语比较相近，形态变化很复杂。这一时期的古英语词汇比较贫乏，人们表达时经常需要借用一些法语词汇。古英语的名词有数和格的分别；数分为单数、复数；格分为主格、宾格、所有格、与格，一个名词加起来共有8种变化形式。语言史学家一般把英语的历史分为三个时期：古英语、中古英语、现代英语。
"
古英语,中文名,古英语
古英语,外文名,Old English或Anglo-Saxon
古英语,使用时间 ,450年-1150年
拉丁文,概要,"拉丁文（Latin）原为意大利中部拉提姆地区（Latium，意大利语为Lazio）的方言，后随着罗马帝国的扩张和天主教的流传扩展为欧洲通用语言。现仍为梵蒂冈使用。拉丁语是种综合语。
拉丁语原本是意大利中部拉提姆地区的方言，后来则因为发源于此地的罗马帝国势力扩张而将拉丁语广泛流传于帝国境内，并定拉丁文为官方语言。而基督教普遍流传于欧洲后，拉丁语更加深其影响力，从欧洲中世纪至20世纪初叶的罗马天主教为公用语。虽然只有梵蒂冈使用拉丁语，但是一些学术的词汇或文章例如生物分类法的命名规则等尚使用拉丁语。
"
拉丁文,中文名,拉丁文
拉丁文,外文名,Latin
拉丁文,原为,意大利中部拉提姆地区的方言
拉丁文,现仍为,梵蒂冈使用
拉丁文,发源于,罗马帝国
拉丁文,使用此文作品,圣经
微型计算机,概要,"微型计算机简称“微型机”、“微机”，由于其具备人脑的某些功能，所以也称其为“微电脑”。微型计算机是由大规模集成电路组成的、体积较小的电子计算机。它是以微处理器为基础，配以内存储器及输入输出（I/0）接口电路和相应的辅助电路而构成的裸机。
"
微型计算机,中文名,微型计算机
微型计算机,外文名,Microcomputer
微型计算机,领域,计算机
微型计算机,简称,微机
微型计算机,组成,由大规模集成电路组成的
微型计算机,基础,以微处理器为基础
伦敦,概要,"伦敦，是大不列颠及北爱尔兰联合王国首都，世界金融中心，伦敦占全球外汇交易额的比重超过40%，与纽约和香港并称为“纽伦港”。伦敦是英国的政治、经济、文化、金融中心，是全世界博物馆、图书馆和体育馆数量最多的城市。有19家世界500强总部和7座世界排名前100的大学位于伦敦。伦敦的伦敦大学学院世界排名第8、帝国理工学院世界排名第9、伦敦政治经济学院世界排名第27、伦敦国王学院世界排名第33。
伦敦是一座全球领先的世界级城市，是全球最富裕、经济最发达、商业最繁荣、生活水平最高的城市之一，在政治、经济、文化、教育、科学技术、金融、商业、体育、传媒、时尚等各方面影响着全世界，是全球化的典范。
伦敦是世界第一大金融中心，控制着全世界45%的外汇交易和黄金、白银、原油等大宗商品定价权，也是全球最大的银行、保险、期货和航运中心。伦敦平均每日的外汇交易额高达2.7万亿美元，为世界第一，居民财富总额位居世界第二。
2019年11月，伦敦在日本森纪念财团发布的世界城市综合实力排行榜（GPCI）中连续第八年位居世界第一。[6-8] 2018年，美国科尔尼全球城市实力指数排名发布，伦敦位列世界第二。2018年11月，伦敦被GaWC评为Alpha++级世界一线城市第一名。[10-11] 在福布斯全球城市影响力排行榜上，伦敦是全世界最具影响力的城市，同时伦敦击败纽约，当选全球第一大财富中心。2019年9月，世界旅游城市联合会发布2019世界旅游城市发展排行榜，伦敦位列全球城市知名度首位。
"
伦敦,中文名,伦敦
伦敦,外文名,London
伦敦,行政区类别,首都
伦敦,所属地区,英国
伦敦,地理位置,英格兰东南部
伦敦,面积,1577 km²
伦敦,下辖地区,伦敦金融城、威斯敏斯特市等
伦敦,政府驻地,伦敦市政厅
伦敦,电话区号,0044
伦敦,气候条件,温带海洋性气候
伦敦,人口数量,890 万(2017年)[14]
伦敦,著名景点,白金汉宫、大英博物馆、大本钟、伦敦塔桥
伦敦,机场,希思罗机场、盖特威克机场、伦敦斯坦斯特德机场
伦敦,火车站,尤斯顿站、国王十字车站、伦敦维多利亚车站、滑铁卢站等
伦敦,地区生产总值,6532 亿美元(2018年)[3]
伦敦,方言,英语（官方语言）
伦敦,著名高校,伦敦大学学院、帝国理工学院、伦敦政治经济学院、伦敦国王学院等
伦敦,平均工资,4.3万英镑（2018年英国国家统计局数据）[14]
